timestamp,event_type,token,raw_log_line
"2026-09-07 23:22:39,117",PICK,PRISM,"2026-09-07 23:22:39,117 INFO PICK (WL): PRISM 5m=+38.4% B/S=127/92 liq=$31,917"
"2026-09-07 23:22:39,117",OTHER,,"2026-09-07 23:22:39,117 INFO ⏱ PRE-ENTRY: Studying PRISM momentum... (3 readings, 6s)"
"2026-09-07 23:22:42,134",MOMENTUM_READING,,"2026-09-07 23:22:42,134 INFO   Reading 2: 5m=+38.4% B/S=127/92 (1.38)"
"2026-09-07 23:22:45,166",MOMENTUM_READING,,"2026-09-07 23:22:45,166 INFO   Reading 3: 5m=-12.3% B/S=97/87 (1.11)"
"2026-09-07 23:22:45,166",MOMENTUM_DIED,,"2026-09-07 23:22:45,166 WARNING   Momentum DIED during observation (-12.3%) — ABORT"
"2026-09-07 23:22:45,166",SKIP,,"2026-09-07 23:22:45,166 INFO SKIP PRISM — momentum not verified"
"2026-09-07 23:22:50,459",SCAN,,"2026-09-07 23:22:50,459 INFO Pumping candidates: 3"
"2026-09-07 23:22:50,459",SCAN_TEST,PRIMED,"2026-09-07 23:22:50,459 INFO Testing PRIMED 5m=+276.0%..."
"2026-09-07 23:22:53,947",OTHER,,"2026-09-07 23:22:53,947 INFO   0x0c142d74: V3 REJECTED — not WETH/SPY/enabled-quote-paired (quote=AMZN)"
"2026-09-07 23:22:55,905",CACHE,,"2026-09-07 23:22:55,905 INFO   V4 pool resolved: ?/? fee=0 ts=200 hooks=0xE5e70264 liq=77367782004359029728066"
"2026-09-07 23:22:55,905",CACHE,,"2026-09-07 23:22:55,905 INFO   0x0c142d74: V4 pool found but unknown quote token"
"2026-09-07 23:22:55,905",OTHER,,"2026-09-07 23:22:55,905 INFO   PRIMED: not compatible (pons, v3, or v4)"
"2026-09-07 23:22:55,905",SCAN_TEST,LIFE,"2026-09-07 23:22:55,905 INFO Testing LIFE 5m=+75.5%..."
"2026-09-07 23:23:06,280",CACHE,,"2026-09-07 23:23:06,280 INFO   V4 pool resolved: ?/? fee=2500 ts=25 hooks=0x13bA8D00 liq=31655361431403644916137"
"2026-09-07 23:23:06,280",CACHE,,"2026-09-07 23:23:06,280 INFO   0x4aCFA80e: V4 pool found but unknown quote token"
"2026-09-07 23:23:06,280",OTHER,,"2026-09-07 23:23:06,280 INFO   LIFE: not compatible (pons, v3, or v4)"
"2026-09-07 23:23:06,280",SCAN_TEST,BOBO,"2026-09-07 23:23:06,280 INFO Testing BOBO 5m=+12.2%..."
"2026-09-07 23:23:14,777",OTHER,,"2026-09-07 23:23:14,777 INFO   BOBO: not compatible (pons, v3, or v4)"
"2026-09-07 23:23:19,832",SCAN,,"2026-09-07 23:23:19,832 INFO Pumping candidates: 3"
"2026-09-07 23:23:25,150",SCAN,,"2026-09-07 23:23:25,150 INFO Pumping candidates: 2"
"2026-09-07 23:23:30,201",SCAN,,"2026-09-07 23:23:30,201 INFO Pumping candidates: 2"
"2026-09-07 23:23:35,255",SCAN,,"2026-09-07 23:23:35,255 INFO Pumping candidates: 2"
"2026-09-07 23:23:40,301",SCAN,,"2026-09-07 23:23:40,301 INFO Pumping candidates: 2"
"2026-09-07 23:23:45,355",SCAN,,"2026-09-07 23:23:45,355 INFO Pumping candidates: 2"
"2026-09-07 23:23:50,676",SCAN,,"2026-09-07 23:23:50,676 INFO Pumping candidates: 2"
"2026-09-07 23:23:55,725",SCAN,,"2026-09-07 23:23:55,725 INFO Pumping candidates: 2"
"2026-09-07 23:24:00,774",SCAN,,"2026-09-07 23:24:00,774 INFO Pumping candidates: 2"
"2026-09-07 23:24:05,829",SCAN,,"2026-09-07 23:24:05,829 INFO Pumping candidates: 2"
"2026-09-07 23:24:10,880",SCAN,,"2026-09-07 23:24:10,880 INFO Pumping candidates: 2"
"2026-09-07 23:24:15,931",SCAN,,"2026-09-07 23:24:15,931 INFO Pumping candidates: 2"
"2026-09-07 23:24:21,270",SCAN,,"2026-09-07 23:24:21,270 INFO Pumping candidates: 1"
"2026-09-07 23:24:26,333",SCAN,,"2026-09-07 23:24:26,333 INFO Pumping candidates: 1"
"2026-09-07 23:24:31,388",SCAN,,"2026-09-07 23:24:31,388 INFO Pumping candidates: 1"
"2026-09-07 23:24:36,435",SCAN,,"2026-09-07 23:24:36,435 INFO Pumping candidates: 1"
"2026-09-07 23:24:41,484",SCAN,,"2026-09-07 23:24:41,484 INFO Pumping candidates: 1"
"2026-09-07 23:24:46,537",SCAN,,"2026-09-07 23:24:46,537 INFO Pumping candidates: 1"
"2026-09-07 23:24:51,868",SCAN,,"2026-09-07 23:24:51,868 INFO Pumping candidates: 1"
"2026-09-07 23:24:56,915",SCAN,,"2026-09-07 23:24:56,915 INFO Pumping candidates: 1"
"2026-09-07 23:25:01,966",SCAN,,"2026-09-07 23:25:01,966 INFO Pumping candidates: 1"
"2026-09-07 23:25:07,019",SCAN,,"2026-09-07 23:25:07,019 INFO Pumping candidates: 1"
"2026-09-07 23:25:12,070",SCAN,,"2026-09-07 23:25:12,070 INFO Pumping candidates: 1"
"2026-09-07 23:25:17,115",SCAN,,"2026-09-07 23:25:17,115 INFO Pumping candidates: 1"
"2026-09-07 23:25:22,436",SCAN,,"2026-09-07 23:25:22,436 INFO Pumping candidates: 2"
"2026-09-07 23:25:27,493",SCAN,,"2026-09-07 23:25:27,493 INFO Pumping candidates: 2"
"2026-09-07 23:25:32,549",SCAN,,"2026-09-07 23:25:32,549 INFO Pumping candidates: 2"
"2026-09-07 23:25:37,607",SCAN,,"2026-09-07 23:25:37,607 INFO Pumping candidates: 2"
"2026-09-07 23:25:42,664",SCAN,,"2026-09-07 23:25:42,664 INFO Pumping candidates: 2"
"2026-09-07 23:25:47,711",SCAN,,"2026-09-07 23:25:47,711 INFO Pumping candidates: 2"
"2026-09-07 23:25:53,052",SCAN,,"2026-09-07 23:25:53,052 INFO Pumping candidates: 1"
"2026-09-07 23:25:58,102",SCAN,,"2026-09-07 23:25:58,102 INFO Pumping candidates: 1"
"2026-09-07 23:26:03,150",SCAN,,"2026-09-07 23:26:03,150 INFO Pumping candidates: 1"
"2026-09-07 23:26:08,214",SCAN,,"2026-09-07 23:26:08,214 INFO Pumping candidates: 1"
"2026-09-07 23:26:13,266",SCAN,,"2026-09-07 23:26:13,266 INFO Pumping candidates: 1"
"2026-09-07 23:26:18,319",SCAN,,"2026-09-07 23:26:18,319 INFO Pumping candidates: 1"
"2026-09-07 23:26:23,691",SCAN,,"2026-09-07 23:26:23,691 INFO Pumping candidates: 1"
"2026-09-07 23:26:28,740",SCAN,,"2026-09-07 23:26:28,740 INFO Pumping candidates: 1"
"2026-09-07 23:26:33,795",SCAN,,"2026-09-07 23:26:33,795 INFO Pumping candidates: 1"
"2026-09-07 23:26:38,859",SCAN,,"2026-09-07 23:26:38,859 INFO Pumping candidates: 1"
"2026-09-07 23:26:43,915",SCAN,,"2026-09-07 23:26:43,915 INFO Pumping candidates: 1"
"2026-09-07 23:26:48,960",SCAN,,"2026-09-07 23:26:48,960 INFO Pumping candidates: 1"
"2026-09-07 23:26:54,322",SCAN,,"2026-09-07 23:26:54,322 INFO Pumping candidates: 0"
"2026-09-07 23:26:59,373",SCAN,,"2026-09-07 23:26:59,373 INFO Pumping candidates: 0"
"2026-09-07 23:27:04,424",SCAN,,"2026-09-07 23:27:04,424 INFO Pumping candidates: 0"
"2026-09-07 23:27:09,472",SCAN,,"2026-09-07 23:27:09,472 INFO Pumping candidates: 0"
"2026-09-07 23:27:14,520",SCAN,,"2026-09-07 23:27:14,520 INFO Pumping candidates: 0"
"2026-09-07 23:27:19,565",SCAN,,"2026-09-07 23:27:19,565 INFO Pumping candidates: 0"
"2026-09-07 23:27:24,903",SCAN,,"2026-09-07 23:27:24,903 INFO Pumping candidates: 0"
"2026-09-07 23:27:29,948",SCAN,,"2026-09-07 23:27:29,948 INFO Pumping candidates: 0"
"2026-09-07 23:27:35,000",SCAN,,"2026-09-07 23:27:35,000 INFO Pumping candidates: 0"
"2026-09-07 23:27:40,048",SCAN,,"2026-09-07 23:27:40,048 INFO Pumping candidates: 0"
"2026-09-07 23:27:45,096",SCAN,,"2026-09-07 23:27:45,096 INFO Pumping candidates: 0"
"2026-09-07 23:27:50,148",SCAN,,"2026-09-07 23:27:50,148 INFO Pumping candidates: 0"
"2026-09-07 23:27:55,444",SCAN,,"2026-09-07 23:27:55,444 INFO Pumping candidates: 1"
"2026-09-07 23:27:55,444",SCAN_TEST,PRIMED,"2026-09-07 23:27:55,444 INFO Testing PRIMED 5m=+23.0%..."
"2026-09-07 23:27:59,298",OTHER,,"2026-09-07 23:27:59,298 INFO   0x0c142d74: V3 REJECTED — not WETH/SPY/enabled-quote-paired (quote=AMZN)"
"2026-09-07 23:27:59,298",CACHE,,"2026-09-07 23:27:59,298 INFO   0x0c142d74: V4 pool found but unknown quote token"
"2026-09-07 23:27:59,299",OTHER,,"2026-09-07 23:27:59,299 INFO   PRIMED: not compatible (pons, v3, or v4)"
"2026-09-07 23:28:04,349",SCAN,,"2026-09-07 23:28:04,349 INFO Pumping candidates: 1"
"2026-09-07 23:28:09,399",SCAN,,"2026-09-07 23:28:09,399 INFO Pumping candidates: 1"
"2026-09-07 23:28:14,450",SCAN,,"2026-09-07 23:28:14,450 INFO Pumping candidates: 1"
"2026-09-07 23:28:19,503",SCAN,,"2026-09-07 23:28:19,503 INFO Pumping candidates: 1"
"2026-09-07 23:28:24,550",SCAN,,"2026-09-07 23:28:24,550 INFO Pumping candidates: 1"
"2026-09-07 23:28:29,878",SCAN,,"2026-09-07 23:28:29,878 INFO Pumping candidates: 1"
"2026-09-07 23:28:29,878",PICK,PRISM,"2026-09-07 23:28:29,878 INFO PICK (WL): PRISM 5m=+47.0% B/S=97/56 liq=$26,788"
"2026-09-07 23:28:29,878",OTHER,,"2026-09-07 23:28:29,878 INFO ⏱ PRE-ENTRY: Studying PRISM momentum... (3 readings, 6s)"
"2026-09-07 23:28:32,894",MOMENTUM_READING,,"2026-09-07 23:28:32,894 INFO   Reading 2: 5m=+8.9% B/S=120/68 (1.76)"
"2026-09-07 23:28:35,910",MOMENTUM_READING,,"2026-09-07 23:28:35,910 INFO   Reading 3: 5m=+8.9% B/S=120/68 (1.76)"
"2026-09-07 23:28:35,910",WARNING,,"2026-09-07 23:28:35,910 WARNING   Latest reading +8.9% below entry threshold +10.0% — ABORT"
"2026-09-07 23:28:35,910",SKIP,,"2026-09-07 23:28:35,910 INFO SKIP PRISM — momentum not verified"
"2026-09-07 23:28:40,958",SCAN,,"2026-09-07 23:28:40,958 INFO Pumping candidates: 1"
"2026-09-07 23:28:40,958",PICK,PRISM,"2026-09-07 23:28:40,958 INFO PICK (WL): PRISM 5m=+47.0% B/S=97/56 liq=$26,788"
"2026-09-07 23:28:40,958",OTHER,,"2026-09-07 23:28:40,958 INFO ⏱ PRE-ENTRY: Studying PRISM momentum... (3 readings, 6s)"
"2026-09-07 23:28:43,974",MOMENTUM_READING,,"2026-09-07 23:28:43,974 INFO   Reading 2: 5m=+8.9% B/S=120/68 (1.76)"
"2026-09-07 23:28:46,989",MOMENTUM_READING,,"2026-09-07 23:28:46,989 INFO   Reading 3: 5m=+8.9% B/S=120/68 (1.76)"
"2026-09-07 23:28:46,989",WARNING,,"2026-09-07 23:28:46,989 WARNING   Latest reading +8.9% below entry threshold +10.0% — ABORT"
"2026-09-07 23:28:46,989",SKIP,,"2026-09-07 23:28:46,989 INFO SKIP PRISM — momentum not verified"
"2026-09-07 23:28:52,035",SCAN,,"2026-09-07 23:28:52,035 INFO Pumping candidates: 1"
"2026-09-07 23:28:52,036",PICK,PRISM,"2026-09-07 23:28:52,036 INFO PICK (WL): PRISM 5m=+47.0% B/S=97/56 liq=$26,788"
"2026-09-07 23:28:52,036",OTHER,,"2026-09-07 23:28:52,036 INFO ⏱ PRE-ENTRY: Studying PRISM momentum... (3 readings, 6s)"
"2026-09-07 23:28:55,063",MOMENTUM_READING,,"2026-09-07 23:28:55,063 INFO   Reading 2: 5m=+90.0% B/S=113/71 (1.59)"
"2026-09-07 23:28:58,078",MOMENTUM_READING,,"2026-09-07 23:28:58,078 INFO   Reading 3: 5m=+90.0% B/S=113/71 (1.59)"
"2026-09-07 23:28:58,078",MOMENTUM_VERIFIED,,"2026-09-07 23:28:58,078 INFO   ✅ Momentum VERIFIED: 47.0→90.0→90.0 — ENTERING"
"2026-09-07 23:28:58,078",OTHER,,"2026-09-07 23:28:58,078 INFO ✅ MOMENTUM CONFIRMED via 3 readings — entering immediately"
"2026-09-07 23:28:58,323",ERROR,,"2026-09-07 23:28:58,323 ERROR Not enough ETH: 0.002813"
"2026-09-07 23:29:03,760",SCAN,,"2026-09-07 23:29:03,760 INFO Pumping candidates: 2"
"2026-09-07 23:29:03,760",PICK,PRISM,"2026-09-07 23:29:03,760 INFO PICK (WL): PRISM 5m=+90.0% B/S=113/71 liq=$30,446"
"2026-09-07 23:29:03,760",OTHER,,"2026-09-07 23:29:03,760 INFO ⏱ PRE-ENTRY: Studying PRISM momentum... (3 readings, 6s)"
"2026-09-07 23:29:06,779",MOMENTUM_READING,,"2026-09-07 23:29:06,779 INFO   Reading 2: 5m=+90.0% B/S=113/71 (1.59)"
"2026-09-07 23:29:09,795",MOMENTUM_READING,,"2026-09-07 23:29:09,795 INFO   Reading 3: 5m=+90.0% B/S=113/71 (1.59)"
"2026-09-07 23:29:09,795",MOMENTUM_VERIFIED,,"2026-09-07 23:29:09,795 INFO   ✅ Momentum VERIFIED: 90.0→90.0→90.0 — ENTERING"
"2026-09-07 23:29:09,795",OTHER,,"2026-09-07 23:29:09,795 INFO ✅ MOMENTUM CONFIRMED via 3 readings — entering immediately"
"2026-09-07 23:29:10,040",ERROR,,"2026-09-07 23:29:10,040 ERROR Not enough ETH: 0.002813"
"2026-09-07 23:29:15,089",SCAN,,"2026-09-07 23:29:15,089 INFO Pumping candidates: 2"
"2026-09-07 23:29:15,089",PICK,PRISM,"2026-09-07 23:29:15,089 INFO PICK (WL): PRISM 5m=+90.0% B/S=113/71 liq=$30,446"
"2026-09-07 23:29:15,089",OTHER,,"2026-09-07 23:29:15,089 INFO ⏱ PRE-ENTRY: Studying PRISM momentum... (3 readings, 6s)"
"2026-09-07 23:29:18,106",MOMENTUM_READING,,"2026-09-07 23:29:18,106 INFO   Reading 2: 5m=+90.0% B/S=113/71 (1.59)"
"2026-09-07 23:29:21,337",MOMENTUM_READING,,"2026-09-07 23:29:21,337 INFO   Reading 3: 5m=+90.0% B/S=113/71 (1.59)"
"2026-09-07 23:29:21,338",MOMENTUM_VERIFIED,,"2026-09-07 23:29:21,338 INFO   ✅ Momentum VERIFIED: 90.0→90.0→90.0 — ENTERING"
"2026-09-07 23:29:21,338",OTHER,,"2026-09-07 23:29:21,338 INFO ✅ MOMENTUM CONFIRMED via 3 readings — entering immediately"
"2026-09-07 23:29:21,644",ERROR,,"2026-09-07 23:29:21,644 ERROR Not enough ETH: 0.002813"
"2026-09-07 23:29:26,700",SCAN,,"2026-09-07 23:29:26,700 INFO Pumping candidates: 2"
"2026-09-07 23:29:26,701",PICK,PRISM,"2026-09-07 23:29:26,701 INFO PICK (WL): PRISM 5m=+90.0% B/S=113/71 liq=$30,446"
"2026-09-07 23:29:26,701",OTHER,,"2026-09-07 23:29:26,701 INFO ⏱ PRE-ENTRY: Studying PRISM momentum... (3 readings, 6s)"
"2026-09-07 23:29:29,722",MOMENTUM_READING,,"2026-09-07 23:29:29,722 INFO   Reading 2: 5m=+90.0% B/S=113/71 (1.59)"
"2026-09-07 23:29:32,740",MOMENTUM_READING,,"2026-09-07 23:29:32,740 INFO   Reading 3: 5m=+90.0% B/S=113/71 (1.59)"
"2026-09-07 23:29:32,740",MOMENTUM_VERIFIED,,"2026-09-07 23:29:32,740 INFO   ✅ Momentum VERIFIED: 90.0→90.0→90.0 — ENTERING"
"2026-09-07 23:29:32,740",OTHER,,"2026-09-07 23:29:32,740 INFO ✅ MOMENTUM CONFIRMED via 3 readings — entering immediately"
"2026-09-07 23:29:33,063",ERROR,,"2026-09-07 23:29:33,063 ERROR Not enough ETH: 0.002813"
"2026-09-07 23:29:38,443",SCAN,,"2026-09-07 23:29:38,443 INFO Pumping candidates: 2"
"2026-09-07 23:29:38,443",PICK,PRISM,"2026-09-07 23:29:38,443 INFO PICK (WL): PRISM 5m=+63.3% B/S=88/71 liq=$32,594"
"2026-09-07 23:29:38,443",OTHER,,"2026-09-07 23:29:38,443 INFO ⏱ PRE-ENTRY: Studying PRISM momentum... (3 readings, 6s)"
"2026-09-07 23:29:41,464",MOMENTUM_READING,,"2026-09-07 23:29:41,464 INFO   Reading 2: 5m=+90.0% B/S=113/71 (1.59)"
"2026-09-07 23:29:44,480",MOMENTUM_READING,,"2026-09-07 23:29:44,480 INFO   Reading 3: 5m=+90.0% B/S=113/71 (1.59)"
"2026-09-07 23:29:44,480",MOMENTUM_VERIFIED,,"2026-09-07 23:29:44,480 INFO   ✅ Momentum VERIFIED: 63.3→90.0→90.0 — ENTERING"
"2026-09-07 23:29:44,480",OTHER,,"2026-09-07 23:29:44,480 INFO ✅ MOMENTUM CONFIRMED via 3 readings — entering immediately"
"2026-09-07 23:29:44,725",ERROR,,"2026-09-07 23:29:44,725 ERROR Not enough ETH: 0.002813"
"2026-09-07 23:29:50,257",SCAN,,"2026-09-07 23:29:50,257 INFO Pumping candidates: 2"
"2026-09-07 23:29:50,257",PICK,PRISM,"2026-09-07 23:29:50,257 INFO PICK (WL): PRISM 5m=+31.6% B/S=102/83 liq=$29,256"
"2026-09-07 23:29:50,257",OTHER,,"2026-09-07 23:29:50,257 INFO ⏱ PRE-ENTRY: Studying PRISM momentum... (3 readings, 6s)"
"2026-09-07 23:29:53,279",MOMENTUM_READING,,"2026-09-07 23:29:53,279 INFO   Reading 2: 5m=+63.3% B/S=88/71 (1.24)"
"2026-09-07 23:29:56,295",MOMENTUM_READING,,"2026-09-07 23:29:56,295 INFO   Reading 3: 5m=+63.3% B/S=88/71 (1.24)"
"2026-09-07 23:29:56,295",MOMENTUM_VERIFIED,,"2026-09-07 23:29:56,295 INFO   ✅ Momentum VERIFIED: 31.6→63.3→63.3 — ENTERING"
"2026-09-07 23:29:56,295",OTHER,,"2026-09-07 23:29:56,295 INFO ✅ MOMENTUM CONFIRMED via 3 readings — entering immediately"
"2026-09-07 23:29:56,550",ERROR,,"2026-09-07 23:29:56,550 ERROR Not enough ETH: 0.002813"
"2026-09-07 23:30:01,602",SCAN,,"2026-09-07 23:30:01,602 INFO Pumping candidates: 2"
"2026-09-07 23:30:01,602",PICK,PRISM,"2026-09-07 23:30:01,602 INFO PICK (WL): PRISM 5m=+31.6% B/S=102/83 liq=$29,256"
"2026-09-07 23:30:01,602",OTHER,,"2026-09-07 23:30:01,602 INFO ⏱ PRE-ENTRY: Studying PRISM momentum... (3 readings, 6s)"
"2026-09-07 23:30:04,618",MOMENTUM_READING,,"2026-09-07 23:30:04,618 INFO   Reading 2: 5m=+63.3% B/S=88/71 (1.24)"
"2026-09-07 23:30:07,634",MOMENTUM_READING,,"2026-09-07 23:30:07,634 INFO   Reading 3: 5m=+63.3% B/S=88/71 (1.24)"
"2026-09-07 23:30:07,634",MOMENTUM_VERIFIED,,"2026-09-07 23:30:07,634 INFO   ✅ Momentum VERIFIED: 31.6→63.3→63.3 — ENTERING"
"2026-09-07 23:30:07,634",OTHER,,"2026-09-07 23:30:07,634 INFO ✅ MOMENTUM CONFIRMED via 3 readings — entering immediately"
"2026-09-07 23:30:07,881",ERROR,,"2026-09-07 23:30:07,881 ERROR Not enough ETH: 0.002813"
"2026-09-07 23:30:12,932",SCAN,,"2026-09-07 23:30:12,932 INFO Pumping candidates: 2"
"2026-09-07 23:30:12,932",PICK,PRISM,"2026-09-07 23:30:12,932 INFO PICK (WL): PRISM 5m=+31.6% B/S=102/83 liq=$29,256"
"2026-09-07 23:30:12,932",OTHER,,"2026-09-07 23:30:12,932 INFO ⏱ PRE-ENTRY: Studying PRISM momentum... (3 readings, 6s)"
"2026-09-07 23:30:15,948",MOMENTUM_READING,,"2026-09-07 23:30:15,948 INFO   Reading 2: 5m=+63.3% B/S=88/71 (1.24)"
"2026-09-07 23:30:18,971",MOMENTUM_READING,,"2026-09-07 23:30:18,971 INFO   Reading 3: 5m=+63.3% B/S=88/71 (1.24)"
"2026-09-07 23:30:18,972",MOMENTUM_VERIFIED,,"2026-09-07 23:30:18,972 INFO   ✅ Momentum VERIFIED: 31.6→63.3→63.3 — ENTERING"
"2026-09-07 23:30:18,972",OTHER,,"2026-09-07 23:30:18,972 INFO ✅ MOMENTUM CONFIRMED via 3 readings — entering immediately"
"2026-09-07 23:30:19,217",ERROR,,"2026-09-07 23:30:19,217 ERROR Not enough ETH: 0.002813"
"2026-09-07 23:30:24,539",SCAN,,"2026-09-07 23:30:24,539 INFO Pumping candidates: 2"
"2026-09-07 23:30:24,539",PICK,PRISM,"2026-09-07 23:30:24,539 INFO PICK (WL): PRISM 5m=+70.6% B/S=98/72 liq=$31,075"
"2026-09-07 23:30:24,540",OTHER,,"2026-09-07 23:30:24,540 INFO ⏱ PRE-ENTRY: Studying PRISM momentum... (3 readings, 6s)"
"2026-09-07 23:30:27,556",MOMENTUM_READING,,"2026-09-07 23:30:27,556 INFO   Reading 2: 5m=+70.6% B/S=98/72 (1.36)"
"2026-09-07 23:30:30,573",MOMENTUM_READING,,"2026-09-07 23:30:30,573 INFO   Reading 3: 5m=+70.6% B/S=98/72 (1.36)"
"2026-09-07 23:30:30,573",MOMENTUM_VERIFIED,,"2026-09-07 23:30:30,573 INFO   ✅ Momentum VERIFIED: 70.6→70.6→70.6 — ENTERING"
"2026-09-07 23:30:30,573",OTHER,,"2026-09-07 23:30:30,573 INFO ✅ MOMENTUM CONFIRMED via 3 readings — entering immediately"
"2026-09-07 23:30:30,818",ERROR,,"2026-09-07 23:30:30,818 ERROR Not enough ETH: 0.002813"
"2026-09-07 23:30:35,864",SCAN,,"2026-09-07 23:30:35,864 INFO Pumping candidates: 2"
"2026-09-07 23:30:35,865",PICK,PRISM,"2026-09-07 23:30:35,865 INFO PICK (WL): PRISM 5m=+70.6% B/S=98/72 liq=$31,075"
"2026-09-07 23:30:35,865",OTHER,,"2026-09-07 23:30:35,865 INFO ⏱ PRE-ENTRY: Studying PRISM momentum... (3 readings, 6s)"
"2026-09-07 23:30:38,889",MOMENTUM_READING,,"2026-09-07 23:30:38,889 INFO   Reading 2: 5m=+70.6% B/S=98/72 (1.36)"
"2026-09-07 23:30:41,904",MOMENTUM_READING,,"2026-09-07 23:30:41,904 INFO   Reading 3: 5m=+70.6% B/S=98/72 (1.36)"
"2026-09-07 23:30:41,904",MOMENTUM_VERIFIED,,"2026-09-07 23:30:41,904 INFO   ✅ Momentum VERIFIED: 70.6→70.6→70.6 — ENTERING"
"2026-09-07 23:30:41,905",OTHER,,"2026-09-07 23:30:41,905 INFO ✅ MOMENTUM CONFIRMED via 3 readings — entering immediately"
"2026-09-07 23:30:42,150",ERROR,,"2026-09-07 23:30:42,150 ERROR Not enough ETH: 0.002813"
"2026-09-07 23:30:47,202",SCAN,,"2026-09-07 23:30:47,202 INFO Pumping candidates: 2"
"2026-09-07 23:30:47,202",PICK,PRISM,"2026-09-07 23:30:47,202 INFO PICK (WL): PRISM 5m=+70.6% B/S=98/72 liq=$31,075"
"2026-09-07 23:30:47,203",OTHER,,"2026-09-07 23:30:47,203 INFO ⏱ PRE-ENTRY: Studying PRISM momentum... (3 readings, 6s)"
"2026-09-07 23:30:50,218",MOMENTUM_READING,,"2026-09-07 23:30:50,218 INFO   Reading 2: 5m=+70.6% B/S=98/72 (1.36)"
"2026-09-07 23:30:53,234",MOMENTUM_READING,,"2026-09-07 23:30:53,234 INFO   Reading 3: 5m=+69.6% B/S=113/80 (1.41)"
"2026-09-07 23:30:53,234",MOMENTUM_VERIFIED,,"2026-09-07 23:30:53,234 INFO   ✅ Momentum VERIFIED: 70.6→70.6→69.6 — ENTERING"
"2026-09-07 23:30:53,235",OTHER,,"2026-09-07 23:30:53,235 INFO ✅ MOMENTUM CONFIRMED via 3 readings — entering immediately"
"2026-09-07 23:30:53,481",ERROR,,"2026-09-07 23:30:53,481 ERROR Not enough ETH: 0.002813"
"2026-09-07 23:30:58,801",SCAN,,"2026-09-07 23:30:58,801 INFO Pumping candidates: 2"
"2026-09-07 23:30:58,801",PICK,PRISM,"2026-09-07 23:30:58,801 INFO PICK (WL): PRISM 5m=+69.6% B/S=113/80 liq=$30,999"
"2026-09-07 23:30:58,801",OTHER,,"2026-09-07 23:30:58,801 INFO ⏱ PRE-ENTRY: Studying PRISM momentum... (3 readings, 6s)"
"2026-09-07 23:31:01,820",MOMENTUM_READING,,"2026-09-07 23:31:01,820 INFO   Reading 2: 5m=+69.6% B/S=113/80 (1.41)"
"2026-09-07 23:31:04,836",MOMENTUM_READING,,"2026-09-07 23:31:04,836 INFO   Reading 3: 5m=+69.6% B/S=113/80 (1.41)"
"2026-09-07 23:31:04,837",MOMENTUM_VERIFIED,,"2026-09-07 23:31:04,837 INFO   ✅ Momentum VERIFIED: 69.6→69.6→69.6 — ENTERING"
"2026-09-07 23:31:04,837",OTHER,,"2026-09-07 23:31:04,837 INFO ✅ MOMENTUM CONFIRMED via 3 readings — entering immediately"
"2026-09-07 23:31:05,082",ERROR,,"2026-09-07 23:31:05,082 ERROR Not enough ETH: 0.002813"
"2026-09-07 23:31:10,142",SCAN,,"2026-09-07 23:31:10,142 INFO Pumping candidates: 2"
"2026-09-07 23:31:10,142",PICK,PRISM,"2026-09-07 23:31:10,142 INFO PICK (WL): PRISM 5m=+69.6% B/S=113/80 liq=$30,999"
"2026-09-07 23:31:10,142",OTHER,,"2026-09-07 23:31:10,142 INFO ⏱ PRE-ENTRY: Studying PRISM momentum... (3 readings, 6s)"
"2026-09-07 23:31:13,159",MOMENTUM_READING,,"2026-09-07 23:31:13,159 INFO   Reading 2: 5m=+69.6% B/S=113/80 (1.41)"
"2026-09-07 23:31:16,176",MOMENTUM_READING,,"2026-09-07 23:31:16,176 INFO   Reading 3: 5m=+69.6% B/S=113/80 (1.41)"
"2026-09-07 23:31:16,176",MOMENTUM_VERIFIED,,"2026-09-07 23:31:16,176 INFO   ✅ Momentum VERIFIED: 69.6→69.6→69.6 — ENTERING"
"2026-09-07 23:31:16,176",OTHER,,"2026-09-07 23:31:16,176 INFO ✅ MOMENTUM CONFIRMED via 3 readings — entering immediately"
"2026-09-07 23:31:16,422",ERROR,,"2026-09-07 23:31:16,422 ERROR Not enough ETH: 0.002813"
"2026-09-07 23:31:21,471",SCAN,,"2026-09-07 23:31:21,471 INFO Pumping candidates: 2"
"2026-09-07 23:31:21,471",PICK,PRISM,"2026-09-07 23:31:21,471 INFO PICK (WL): PRISM 5m=+69.6% B/S=113/80 liq=$30,999"
"2026-09-07 23:31:21,472",OTHER,,"2026-09-07 23:31:21,472 INFO ⏱ PRE-ENTRY: Studying PRISM momentum... (3 readings, 6s)"
"2026-09-07 23:31:24,700",MOMENTUM_READING,,"2026-09-07 23:31:24,700 INFO   Reading 2: 5m=+93.5% B/S=125/96 (1.30)"
"2026-09-07 23:31:27,721",MOMENTUM_READING,,"2026-09-07 23:31:27,721 INFO   Reading 3: 5m=+93.5% B/S=125/96 (1.30)"
"2026-09-07 23:31:27,721",MOMENTUM_VERIFIED,,"2026-09-07 23:31:27,721 INFO   ✅ Momentum VERIFIED: 69.6→93.5→93.5 — ENTERING"
"2026-09-07 23:31:27,721",OTHER,,"2026-09-07 23:31:27,721 INFO ✅ MOMENTUM CONFIRMED via 3 readings — entering immediately"
